document_id,source_kind,source_role,definition_kind,source_path,raw_path,commit_hash,source_revision,doc_type,device_types,clusters,content_hash,included_reason
doc:d93973c2ea32eec492a5c5c9ed2712f0eb2e1e2848045d13edfad7f189e9f5a5,repository,implementation,cluster,src/app/clusters/thermostat-server/PresetStructWithOwnedMembers.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/PresetStructWithOwnedMembers.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",3bb219e9da3fe78b5aed2026715b03d6f928afb4e51be6bfa92b41c4d49c603d,"[""scope component src/app/clusters/thermostat-server""]"
doc:fd68525a63dbe66e1910e974c4243ece13950bd4c90a943ee12c5095ced752d2,repository,implementation,cluster,src/app/clusters/thermostat-server/PresetStructWithOwnedMembers.h,raw/connectedhomeip/src/app/clusters/thermostat-server/PresetStructWithOwnedMembers.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",ee5d37b74c945ab460459db0df4565ef0367ae99a77db8df82cc80938b5ba27d,"[""scope component src/app/clusters/thermostat-server""]"
doc:149db3dc7b678b17e43c923cdf85ca9e9c94d73878f44b1cf4d78e365a41b382,repository,implementation,cluster,src/app/clusters/thermostat-server/SensorScheduleTransitionStructWithOwnedMembers.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/SensorScheduleTransitionStructWithOwnedMembers.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",1ef7a69d450d06d6dd32877039de3608f02701b2ddfd9be769e0c8e1fcbb68ac,"[""scope component src/app/clusters/thermostat-server""]"
doc:38e4286b3af59b7bb6f186747aa50e1c0ad67e2b2cca0a62d351ca46ab4e8151,repository,implementation,cluster,src/app/clusters/thermostat-server/SensorScheduleTransitionStructWithOwnedMembers.h,raw/connectedhomeip/src/app/clusters/thermostat-server/SensorScheduleTransitionStructWithOwnedMembers.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",60bbfd020259fdae071767c089ecd1ab79238b5c521a49f4fb14171b0ed3d610,"[""scope component src/app/clusters/thermostat-server""]"
doc:b469cf1f1667383e4ef7a969093db84a7ba0dd0bc427870c2fc07e687c46678e,repository,implementation,cluster,src/app/clusters/thermostat-server/Setpoint.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/Setpoint.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",7213816103ac5437fb357acb70ede2ebd806bf4c2036b28920da7442886e7d90,"[""scope component src/app/clusters/thermostat-server""]"
doc:18182f637d5fc74587114064180d796d7243368b1f01066c2255ae765bef233c,repository,implementation,cluster,src/app/clusters/thermostat-server/Setpoint.h,raw/connectedhomeip/src/app/clusters/thermostat-server/Setpoint.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",d666678469a5978ed08c7f9fbff04cacced8189630bb1a00b16de1c768a818f4,"[""scope component src/app/clusters/thermostat-server""]"
doc:6a06cd3d527e50e3278bd292641177b65318ba6967e43e852bd4c0fac821c513,repository,implementation,cluster,src/app/clusters/thermostat-server/SetpointAttributes.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/SetpointAttributes.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",d568c336bbf8d435fb4ba22b760346786c9234f20d6b710bdc8cb8ad65347e6f,"[""scope component src/app/clusters/thermostat-server""]"
doc:2c00582f23f63db5f97cc487d8c59fb21cde14efecf72ce2577d1f5758aabfb6,repository,implementation,cluster,src/app/clusters/thermostat-server/SetpointAttributes.h,raw/connectedhomeip/src/app/clusters/thermostat-server/SetpointAttributes.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",f9948013aa4c6ef3a3c06dd75e9b1a3ce45f8af672e2b22ee76dea74e0966a4a,"[""scope component src/app/clusters/thermostat-server""]"
doc:9ac87fd73c222fe82747a93238537c514435e9261fae23b7bb6d8db8f9159368,repository,implementation,cluster,src/app/clusters/thermostat-server/SetpointLimits.h,raw/connectedhomeip/src/app/clusters/thermostat-server/SetpointLimits.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",4813a76f70d7c583fcf1655b7dde82c437de32795620e35d896958b68fa7d70b,"[""scope component src/app/clusters/thermostat-server""]"
doc:41aae58974c4b98e3878218d433229a6d72a6699e6dbc0bddc2ede4007bf2628,repository,implementation,cluster,src/app/clusters/thermostat-server/SetpointRange.h,raw/connectedhomeip/src/app/clusters/thermostat-server/SetpointRange.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",def561c72de772acf1f0296af06a4a3d4d42d1d6169e8e4a9f57e662a8ca0928,"[""scope component src/app/clusters/thermostat-server""]"
doc:cbc232cc9faee091c0cd94c8a90cdf9bd7fdadac3cca3f42c1cba0947d339813,repository,implementation,cluster,src/app/clusters/thermostat-server/Setpoints.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/Setpoints.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",1af479949086289f9180bfcdf1851531fe1049500f2953bc8dcf31518c416261,"[""scope component src/app/clusters/thermostat-server""]"
doc:22c66058ff8d302b254b60d9bb967dc36b7182876d797f9ce1f90a6a03cfe1bf,repository,implementation,cluster,src/app/clusters/thermostat-server/Setpoints.h,raw/connectedhomeip/src/app/clusters/thermostat-server/Setpoints.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",1ec0696a95ddfbc2bc4c1d58e9fadc363774dd481ac3d2b0df201f7aa0152f9f,"[""scope component src/app/clusters/thermostat-server""]"
doc:009985a92df9afbbd554ac5bbdb1b80c17526a16156409f4810e3db30f74b7dc,repository,implementation,cluster,src/app/clusters/thermostat-server/Temperature.h,raw/connectedhomeip/src/app/clusters/thermostat-server/Temperature.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",f0ccdbb1c56bf85b70dcb3c79aa9ae38f3f0f771cbde96acaf02e823fe80d03a,"[""scope component src/app/clusters/thermostat-server""]"
doc:4d8091e0ca953a4555af0c4f43c3e58edb13c4c5309687341dbd9ed6ff651a51,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatCluster.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatCluster.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",8452ccdd763b94f51aaf5510d969fe3dadb1cf5854d5dab3b20c47167411c74d,"[""scope component src/app/clusters/thermostat-server""]"
doc:3bacd25140a91afd88cc37ae900d5dd27a96f94ce628550f3eda9ac8ae5e2aab,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterAtomic.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterAtomic.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",1a37cb90971a38a5d527370220230df05780fe2256a519ea0ce3b7b60b95d403,"[""scope component src/app/clusters/thermostat-server""]"
doc:584c8cb9badfbd13084a9cada2dc33c53cb16ead4cd12e3b63aee5844e2728f4,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterAtomic.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterAtomic.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",7dd0d784719498e5dd3cf7b5c0640626c1985ae9d65321544cafe116d231edf5,"[""scope component src/app/clusters/thermostat-server""]"
doc:a5fbab6faf2732e5846a6b759f88e7bbd8b5a773317ff0d55d7fae0e63a1b5b9,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterAttributes.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterAttributes.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",73046250dd4693595adda8a045e1f317eabfca414bffe30d06b86a1edd7c0509,"[""scope component src/app/clusters/thermostat-server""]"
doc:4af091726bee5b823f5de4710189aa1175bb318617fb5c45310e051375369faa,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterAttributes.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterAttributes.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",2a97c9bb99031ac2bb3882b09e433a8ffec252a1939adf9e728f80f98c0feb03,"[""scope component src/app/clusters/thermostat-server""]"
doc:fb83b8e14cfcc333df7e2641fea9c46738db286a29bc0ed1015f843eb77419ff,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterBase.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterBase.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",486140fcf13678a122c2f2832dc6772b77ce984fd06fcc0a3a87f37e32d31143,"[""scope component src/app/clusters/thermostat-server""]"
doc:a4cb3b59fb5ec7818f10673298ba6ad61c7677cef6ef6f5c0a4a13a4e0d8ab98,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterBase.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterBase.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",e01be5646ba60b3610d9fa493ad26c1cf8a20fdbd477cfb03e504abdcfe3cf45,"[""scope component src/app/clusters/thermostat-server""]"
doc:2edbbc95c3f9bd125090b2e2a00a41af69beebea9c37ea9bb7014ac55b8ace39,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterCoolingSetpoints.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterCoolingSetpoints.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",c40f33daae74a887228f624ab558844c4f872879b0ba0fa3aebe6a2e7c52a7bf,"[""scope component src/app/clusters/thermostat-server""]"
doc:f883ab54fb8ca98f650b816d4baf18fc631ee525baecdd15048d69ee47950e37,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterCoolingSetpoints.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterCoolingSetpoints.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",63fb52c552ae81147b6a8e6992e015125c22178ed74a09227e8bdfa23755a56b,"[""scope component src/app/clusters/thermostat-server""]"
doc:a7ef0f82b500506bb1e22665c5c95d879006526220ec034011c332fc1ca123ca,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterEvents.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterEvents.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",667bf57da62ea5faa29ea2dd4aa29d388063bd852aad378b4b9c9e77fc025d9e,"[""scope component src/app/clusters/thermostat-server""]"
doc:54c3d4b1131279049f3541d72ea1d2c9bbe84308c7fe48001bb220f2e92d099d,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterHeatingSetpoints.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterHeatingSetpoints.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",2af8f02700f5800deb8094225c360e0750de5f194c049c7cbb023a32c9c1b117,"[""scope component src/app/clusters/thermostat-server""]"
doc:da33faab03eeaeb62b9243d54632f7671452d1ee04e1d1b20bf9cddfc558f0cf,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterHeatingSetpoints.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterHeatingSetpoints.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",de57641844aea3737ab740c29aeeb0f0804ba1fdcc6fe8d98898b893192cf3c0,"[""scope component src/app/clusters/thermostat-server""]"
doc:d01a58c4ac1df82640d39bea3076dab4c1cdb6ffcfb4dd98d024a03c0d101043,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterHold.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterHold.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",08cad861d192ccfba240ce57f8003face7c8275b0fb6312d83d336abe3634977,"[""scope component src/app/clusters/thermostat-server""]"
doc:04830b614c86db281b00d2204c0d420ec1e6ebde976e3b25418391ff34948dae,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterHold.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterHold.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",aaf90a0f707272786dc7a25a5a42135dbb971306ee494c431fb5d156507b4edd,"[""scope component src/app/clusters/thermostat-server""]"
doc:30fc2738a3b20b768c6f6c04501fa6218f13b5974dfe2eb9ebe7b1789fadbcc5,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterOccupancy.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterOccupancy.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",8b4348c5b469d60cc52196efe85acf6a15787af0fa897464a4d87e5dccf912d0,"[""scope component src/app/clusters/thermostat-server""]"
doc:cfd6389d4eb63534f67a1a0b811283603dfd1d42c804a71ef114f150a44919d2,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterOccupancy.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterOccupancy.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",8e94a247b03eeecc64cc23abaef672759a4ac3ad23142cbca848acf12e0e6f3e,"[""scope component src/app/clusters/thermostat-server""]"
doc:7aad37c22e53e3e7eee5cafbeb8132d4032030dee8d637351f8bcf49c0b24f4b,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterPresets.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterPresets.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",46cc4c50cb1d5cccc72e87866eaaec18a754f2a9ee0009546142912bcdcdb4a4,"[""scope component src/app/clusters/thermostat-server""]"
doc:b4986aba928a322ad6fd333fd9563d5e1b830d98513671d7c39f788eab1f85b7,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterPresets.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterPresets.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",1abff76ed41c0c2a0214dff2fe4de7337684cdc6aa6f8cc3af7afb4ff4db841f,"[""scope component src/app/clusters/thermostat-server""]"
doc:a5e540d0368e876e3bae835a8c9d5b24e61e5d5b26ed91ad1eab10b601858b48,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterRead.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterRead.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",21a0dcc17fd72d456e9daf5239e7487d215bd552ea0eae282057e4ed77ee1a31,"[""scope component src/app/clusters/thermostat-server""]"
doc:6b9a2ed0a2c66c0be86b3d40ace74363bc5943ecd37657222a6c11047d6ae479,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterSensors.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterSensors.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",06dbf4557247535109138e6be29dd7bad355112d70376078d8e7490fb168449f,"[""scope component src/app/clusters/thermostat-server""]"
doc:b9702be9ae854f328b63c4cf968ed9b33dc4d003df2580d181e9ab76afd040d2,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterSensors.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterSensors.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",eb1957c23cd50f21254f3a658579168d9023f5fd1d3a4a7dd6551daa000a3180,"[""scope component src/app/clusters/thermostat-server""]"
doc:3559c9f35ce2faa4e579816d05a796d1e5979dca75be946f4469c94eedfda06c,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterSetpoints.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterSetpoints.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",af83de4b10650239761f0976ab6642d9ca0cc7d776dc84d3d765ccf89e805a34,"[""scope component src/app/clusters/thermostat-server""]"
doc:5694bb003279204b8e254aa5c0d41c5b6b67a97aee4686dc96aa33d907ac678f,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterSetpoints.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterSetpoints.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",73be72e346f0efdd41cc5320c98fbbe05c313643844c91bcc19a4de66cf5993b,"[""scope component src/app/clusters/thermostat-server""]"
doc:84ba8469f38ed4fac2ddd74e07f9385757c296faf912f0b690608369a343f695,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterSetpointsBase.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterSetpointsBase.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",67e486f88c8b23e94485538566e03bf37de73d385066d7ff4b0ab3f740bfab04,"[""scope component src/app/clusters/thermostat-server""]"
doc:fd486d14528ed1899e1440f84537b1c30279de0ab6130ad05550cfdddb0e4cd3,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterSetpointsBase.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterSetpointsBase.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",1c9ba7187e645f1c931e1af812cff92ce61c577dc21214deb0e8a7000f8297b0,"[""scope component src/app/clusters/thermostat-server""]"
doc:e724fbd7ddd989b8d29c76f05d49e8ddd906342d27a765e1620031e9f47fac2d,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterSuggestions.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterSuggestions.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",5270becf33b95825ad6aaeddfe9436662087928c721b25b203243ecf87cdf75c,"[""scope component src/app/clusters/thermostat-server""]"
doc:64843fe3bfaac20691e8235a9c2090579059575a9e1977259112f49fd688da18,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterSuggestions.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterSuggestions.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",4436f5d6a142a16e093e86f3aa9b4eb4af0536efbd4e47f08f0901d88d3f2240,"[""scope component src/app/clusters/thermostat-server""]"
doc:84be63d79c25ceb82a22fb5f8ff226e39c1e64d18a3e7d66ea20a159ad3b9fa6,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatClusterWrite.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatClusterWrite.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",1542b4e55002f55c6e90d395030016409531a2e20310e5d21b394ebb6f6d7992,"[""scope component src/app/clusters/thermostat-server""]"
doc:8c095f920812bb74276971657d63aab31fac43cc8a87bba591f41426502ade8c,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatDelegate.cpp,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatDelegate.cpp,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",cpp,"[""0x0072"",""0x050F""]","[""0x0201""]",ad14eb0dc82ee285db75fc0fde80d71a92a5b4a5ffd8729fd6b746120b778759,"[""scope component src/app/clusters/thermostat-server""]"
doc:1ce4ff0e9e0808520432e5886517005e2e694d6814663c61b1ba744620d5dc66,repository,implementation,cluster,src/app/clusters/thermostat-server/ThermostatDelegate.h,raw/connectedhomeip/src/app/clusters/thermostat-server/ThermostatDelegate.h,1ac132b5ecd42cb6c78772f2576ed6f7fc814183,"{""artifact"":{""scheme"":""git_commit"",""value"":""1ac132b5ecd42cb6c78772f2576ed6f7fc814183""},""declarations"":[]}",h,"[""0x0072"",""0x050F""]","[""0x0201""]",fb5ac4f8a7351354f25bde591ca35836a4f026ff6c630bde1097a702d982f280,"[""scope component src/app/clusters/thermostat-server""]"
